order_id,customer_id,order_date,product_id,quantity,unit_price,total_amount,order_status,payment_date
25872,1461,2024-04-08,34,2,268.68,537.36,Completed,2024-04-13
25873,2048,2024-12-07,221,4,143.91,575.64,Completed,2024-12-14
25874,4013,2024-07-19,434,2,427.85,855.70,Completed,2024-07-26
25875,6410,2024-04-20,33,7,294.47,2061.29,Completed,2024-04-27
25876,53,2023-02-12,237,4,202.64,810.56,Completed,2023-02-12
25877,7892,2024-10-07,33,6,294.47,1766.82,Completed,2024-10-11
25878,886,2026-08-13,36,3,316.43,949.29,Completed,2026-08-20
25879,3623,2025-05-04,272,6,372.41,2234.46,Completed,2025-05-11
25880,3311,2023-05-30,123,1,326.79,326.79,Completed,2023-06-04
25881,5554,2025-01-20,297,10,497.31,4973.10,Completed,2025-01-20
25882,8601,2024-10-30,372,2,332.08,664.16,Completed,2024-10-31
25883,7190,2025-07-17,59,1,74.15,74.15,Cancelled,
25884,3458,2025-12-25,169,4,400.24,1600.96,Completed,2025-12-25
25885,3251,2023-10-18,147,6,197.93,1187.58,Completed,2023-10-24
25886,797,2022-08-30,473,4,206.11,824.44,Completed,2022-08-31
25887,2412,2025-09-04,180,4,478.70,1914.80,Completed,2025-09-06
25888,9134,2022-04-22,366,5,298.35,1491.75,Completed,2022-04-23
25889,7195,2024-01-10,203,9,131.91,1187.19,Completed,2024-01-14
25890,2282,2025-03-24,486,1,157.22,157.22,Completed,2025-03-27
25891,3128,2022-11-19,85,8,399.18,3193.44,Completed,2022-11-19
25892,6016,2022-12-17,11,10,225.64,2256.40,Completed,2022-12-23
25893,8097,2022-04-04,93,7,58.63,410.41,Completed,2022-04-04
25894,7182,2026-04-18,437,2,331.74,663.48,Pending,
25895,3290,2024-04-11,123,4,326.79,1307.16,Completed,2024-04-12
25896,6587,2023-11-13,487,10,215.58,2155.80,Completed,2023-11-13
25897,6585,2025-06-20,97,6,313.91,1883.46,Completed,2025-06-20
25898,7046,2023-12-01,76,3,117.39,352.17,Completed,2023-12-05
25899,4883,2025-12-01,11,10,225.64,2256.40,Completed,2025-12-03
25900,970,2023-12-25,179,6,484.84,2909.04,Completed,2023-12-27
25901,3758,2023-08-19,153,2,376.33,752.66,Cancelled,
25902,10000,2026-03-21,345,3,224.34,673.02,Completed,2026-03-26
25903,795,2023-07-16,297,9,497.31,4475.79,Completed,2023-07-17
25904,7530,2026-07-04,2,8,56.23,449.84,Pending,
25905,1497,2023-03-03,437,1,331.74,331.74,Completed,2023-03-07
25906,8467,2022-06-27,281,1,206.84,206.84,Completed,2022-06-28
25907,4469,2025-04-12,105,8,427.06,3416.48,Completed,2025-04-14
25908,8341,2024-11-26,180,6,478.70,2872.20,Completed,2024-11-30
25909,2236,2023-12-06,5,3,154.45,463.35,Completed,2023-12-11
25910,3729,2025-01-15,129,9,431.35,3882.15,Completed,2025-01-16
25911,7268,2025-07-29,442,7,76.36,534.52,Completed,2025-07-31
25912,8738,2024-09-26,235,3,166.88,500.64,Completed,2024-09-29
25913,2266,2024-10-29,331,1,465.63,465.63,Completed,2024-11-01
25914,1322,2022-06-30,159,4,30.63,122.52,Completed,2022-07-06
25915,6057,2024-06-06,71,1,11.63,11.63,Completed,2024-06-09
25916,1552,2022-12-15,281,6,206.84,1241.04,Completed,2022-12-15
25917,4221,2026-01-28,374,3,316.51,949.53,Completed,2026-01-31
25918,8057,2023-04-12,246,8,219.91,1759.28,Completed,2023-04-12
25919,7027,2024-03-26,197,1,171.98,171.98,Completed,2024-03-30
25920,8748,2023-04-20,338,5,188.21,941.05,Completed,2023-04-20
25921,2767,2023-06-01,212,9,153.54,1381.86,Completed,2023-06-06
25922,8180,2024-08-26,97,3,313.91,941.73,Completed,2024-08-31
25923,3128,2022-12-24,480,9,147.20,1324.80,Completed,2022-12-31
25924,3449,2025-10-31,81,10,196.36,1963.60,Completed,2025-11-03
25925,8397,2024-05-04,256,6,81.45,488.70,Pending,
25926,1323,2024-09-30,462,10,247.62,2476.20,Completed,2024-10-01
25927,9635,2024-02-03,232,1,406.22,406.22,Completed,2024-02-06
25928,4795,2024-11-04,418,5,302.50,1512.50,Completed,2024-11-04
25929,642,2023-08-30,111,9,370.04,3330.36,Completed,2023-09-01
25930,7735,2025-11-09,251,4,85.34,341.36,Completed,2025-11-14
25931,9216,2022-02-28,320,1,291.36,291.36,Completed,2022-03-04
25932,7928,2022-11-01,111,6,370.04,2220.24,Completed,2022-11-07
25933,230,2025-07-31,215,8,275.86,2206.88,Completed,2025-08-03
25934,7153,2022-02-27,158,4,377.45,1509.80,Completed,2022-02-27
25935,3409,2026-05-21,401,9,113.87,1024.83,Cancelled,
25936,1383,2022-02-19,466,8,90.75,726.00,Completed,2022-02-25
25937,6262,2022-05-17,366,8,298.35,2386.80,Completed,2022-05-24
25938,4484,2025-09-11,130,9,218.51,1966.59,Completed,2025-09-16
25939,8426,2025-12-03,475,9,113.18,1018.62,Completed,2025-12-06
25940,1825,2024-04-13,494,6,24.12,144.72,Cancelled,
25941,9782,2024-09-26,146,9,53.75,483.75,Completed,2024-09-27
25942,8303,2025-10-07,339,8,445.22,3561.76,Completed,2025-10-14
25943,7838,2025-10-30,113,1,146.21,146.21,Completed,2025-10-31
25944,8644,2022-12-22,156,9,94.93,854.37,Completed,2022-12-22
25945,2477,2024-07-18,203,1,131.91,131.91,Completed,2024-07-24
25946,1397,2026-04-02,384,2,260.38,520.76,Completed,2026-04-02
25947,1381,2025-05-10,168,4,187.13,748.52,Completed,2025-05-11
25948,602,2022-03-31,212,1,153.54,153.54,Pending,
25949,515,2025-12-01,183,4,449.29,1797.16,Pending,
25950,3023,2023-09-11,221,9,143.91,1295.19,Completed,2023-09-14
25951,4777,2026-07-09,12,9,286.26,2576.34,Completed,2026-07-09
25952,101,2022-07-06,117,10,88.50,885.00,Cancelled,
25953,8394,2025-04-12,18,8,367.47,2939.76,Completed,2025-04-15
25954,6535,2026-07-26,7,5,37.08,185.40,Completed,2026-07-27
25955,3774,2023-07-01,221,6,143.91,863.46,Completed,2023-07-02
25956,6067,2024-11-29,338,9,188.21,1693.89,Cancelled,
25957,8415,2026-04-20,81,7,196.36,1374.52,Cancelled,
25958,5331,2024-08-05,225,8,348.57,2788.56,Completed,2024-08-12
25959,2605,2024-10-24,153,4,376.33,1505.32,Completed,2024-10-24
25960,4663,2023-01-24,99,7,172.88,1210.16,Completed,2023-01-31
25961,3562,2024-12-02,167,8,252.64,2021.12,Completed,2024-12-05
25962,9804,2022-07-15,28,8,343.70,2749.60,Completed,2022-07-19
25963,6983,2023-08-02,249,5,447.92,2239.60,Completed,2023-08-06
25964,5885,2023-10-01,339,1,445.22,445.22,Completed,2023-10-03
25965,3744,2023-10-29,86,4,296.03,1184.12,Completed,2023-10-29
25966,5991,2024-06-20,175,4,186.85,747.40,Completed,2024-06-26
25967,7395,2022-03-06,332,5,271.69,1358.45,Completed,2022-03-11
25968,8256,2023-10-21,473,7,206.11,1442.77,Completed,2023-10-24
25969,8132,2025-07-13,459,8,31.15,249.20,Completed,2025-07-17
25970,4413,2024-07-27,274,7,462.62,3238.34,Completed,2024-07-28
25971,9814,2022-12-05,450,5,69.92,349.60,Completed,2022-12-09
25972,6420,2025-08-26,383,10,379.50,3795.00,Pending,
25973,6430,2022-05-19,132,5,477.13,2385.65,Completed,2022-05-22
25974,6448,2022-04-10,194,9,53.98,485.82,Completed,2022-04-15
25975,1411,2026-02-02,240,8,19.34,154.72,Completed,2026-02-06
25976,9478,2022-01-22,297,1,497.31,497.31,Completed,2022-01-28
25977,2350,2026-04-06,96,10,423.11,4231.10,Completed,2026-04-08
25978,3633,2026-04-05,245,2,470.14,940.28,Completed,2026-04-05
25979,7181,2024-05-28,245,3,470.14,1410.42,Completed,2024-05-28
25980,726,2024-06-14,40,1,172.95,172.95,Completed,2024-06-19
25981,3515,2022-02-01,379,6,93.95,563.70,Completed,2022-02-07
25982,168,2022-07-11,47,4,54.08,216.32,Completed,2022-07-12
25983,1469,2025-06-22,495,8,463.57,3708.56,Cancelled,
25984,4699,2025-10-04,499,6,58.15,348.90,Completed,2025-10-10
25985,34,2026-01-01,28,9,343.70,3093.30,Completed,2026-01-04
25986,2516,2022-08-19,5,8,154.45,1235.60,Completed,2022-08-24
25987,8531,2025-05-24,180,9,478.70,4308.30,Completed,2025-05-26
25988,6194,2026-08-24,329,8,218.58,1748.64,Completed,2026-08-24
25989,1929,2024-06-03,411,9,319.78,2878.02,Completed,2024-06-08
25990,5618,2024-01-25,315,6,435.19,2611.14,Cancelled,
25991,5335,2026-04-17,171,8,327.84,2622.72,Completed,2026-04-21
25992,6276,2025-02-16,315,1,435.19,435.19,Completed,2025-02-17
25993,6079,2025-02-01,93,5,58.63,293.15,Pending,
25994,3630,2025-03-14,159,10,30.63,306.30,Completed,2025-03-20
25995,9105,2025-10-16,117,5,88.50,442.50,Pending,
25996,3043,2024-08-20,480,2,147.20,294.40,Completed,2024-08-23
25997,9569,2024-07-30,44,4,487.13,1948.52,Completed,2024-08-04
25998,3054,2026-08-14,28,8,343.70,2749.60,Completed,2026-08-16
25999,5538,2026-01-17,221,1,143.91,143.91,Pending,
26000,9598,2025-06-11,465,5,195.22,976.10,Completed,2025-06-18
26001,6312,2025-08-22,414,4,370.95,1483.80,Pending,
26002,8432,2023-08-11,489,1,218.82,218.82,Completed,2023-08-18
26003,3099,2022-04-02,248,2,32.14,64.28,Completed,2022-04-08
26004,5699,2026-06-30,445,10,132.22,1322.20,Completed,2026-07-05
26005,4365,2022-09-26,195,2,143.99,287.98,Cancelled,
26006,3517,2023-06-26,284,7,424.85,2973.95,Completed,2023-06-29
26007,5076,2024-03-19,66,4,155.10,620.40,Completed,2024-03-21
26008,2313,2022-12-08,214,8,38.67,309.36,Completed,2022-12-09
26009,5985,2022-11-18,64,3,271.93,815.79,Completed,2022-11-19
26010,801,2026-05-13,487,5,215.58,1077.90,Completed,2026-05-18
26011,7535,2026-06-27,291,6,83.86,503.16,Completed,2026-06-28
26012,2574,2025-10-30,333,4,204.87,819.48,Completed,2025-11-05
26013,7107,2023-07-04,324,2,11.24,22.48,Completed,2023-07-07
26014,3374,2024-01-01,78,4,473.71,1894.84,Cancelled,
26015,7386,2026-04-30,374,3,316.51,949.53,Completed,2026-05-04
26016,2796,2023-04-28,4,4,245.53,982.12,Pending,
26017,477,2023-04-29,99,10,172.88,1728.80,Completed,2023-04-30
26018,1239,2024-01-08,6,8,105.65,845.20,Completed,2024-01-11
26019,7917,2022-03-28,491,2,297.74,595.48,Completed,2022-04-04
26020,3641,2025-11-10,421,2,332.33,664.66,Completed,2025-11-10
26021,3506,2026-05-09,301,7,155.82,1090.74,Completed,2026-05-12
26022,9476,2025-09-10,49,7,348.60,2440.20,Completed,2025-09-12
26023,8146,2023-02-10,89,1,212.12,212.12,Pending,
26024,4949,2025-12-23,156,6,94.93,569.58,Completed,2025-12-25
26025,2422,2025-07-08,219,9,259.04,2331.36,Completed,2025-07-13
26026,9367,2023-03-15,181,7,391.95,2743.65,Completed,2023-03-21
26027,449,2023-10-25,104,7,44.47,311.29,Completed,2023-10-31
26028,2679,2025-09-19,74,3,432.03,1296.09,Completed,2025-09-22
26029,147,2026-02-02,307,9,212.74,1914.66,Completed,2026-02-02
26030,1999,2022-05-21,256,5,81.45,407.25,Completed,2022-05-25
26031,4347,2024-02-14,66,2,155.10,310.20,Completed,2024-02-18
26032,9031,2024-01-23,257,1,188.54,188.54,Completed,2024-01-29
26033,663,2025-02-18,44,7,487.13,3409.91,Pending,
26034,5622,2023-01-26,308,6,236.03,1416.18,Pending,
26035,2754,2026-06-16,113,1,146.21,146.21,Completed,2026-06-17
26036,7175,2022-06-05,398,4,330.27,1321.08,Completed,2022-06-07
26037,3128,2026-03-10,467,4,153.48,613.92,Completed,2026-03-15
26038,233,2026-01-25,373,4,116.04,464.16,Completed,2026-01-30
26039,9906,2022-12-19,20,6,400.54,2403.24,Completed,2022-12-20
26040,2110,2022-04-24,307,10,212.74,2127.40,Cancelled,
26041,2802,2023-07-25,399,7,46.40,324.80,Completed,2023-07-28
26042,6820,2023-11-24,418,4,302.50,1210.00,Completed,2023-12-01
26043,4511,2025-04-02,248,5,32.14,160.70,Completed,2025-04-05
26044,847,2022-04-06,461,1,53.75,53.75,Completed,2022-04-07
26045,6441,2025-04-08,432,1,448.17,448.17,Completed,2025-04-09
26046,8741,2025-03-24,243,1,186.57,186.57,Completed,2025-03-28
26047,4350,2026-03-02,300,6,126.76,760.56,Completed,2026-03-02
26048,4132,2022-01-27,1,1,128.55,128.55,Completed,2022-01-29
26049,2858,2022-08-21,27,10,151.46,1514.60,Completed,2022-08-25
26050,3064,2026-02-10,308,5,236.03,1180.15,Completed,2026-02-16
26051,4898,2023-04-14,151,5,72.76,363.80,Completed,2023-04-17
26052,,2024-08-03,225,5,348.57,1742.85,Cancelled,
26053,2789,2022-10-20,204,6,484.45,2906.70,Completed,2022-10-22
26054,7454,2023-11-29,231,4,342.61,1370.44,Completed,2023-12-01
26055,,2023-06-03,126,5,13.54,67.70,Completed,2023-06-06
26056,5389,2024-03-21,171,1,327.84,327.84,Cancelled,
26057,9206,2022-06-25,228,8,233.32,1866.56,Completed,2022-07-01
26058,8009,2025-04-01,357,7,300.19,2101.33,Completed,2025-04-04
26059,4451,2022-09-11,252,1,285.13,285.13,Cancelled,
26060,8885,2022-07-14,363,2,99.55,199.10,Completed,2022-07-21
26061,4760,2023-03-15,444,2,263.37,526.74,Completed,2023-03-20
26062,2199,2022-01-05,386,4,131.64,526.56,Completed,2022-01-07
26063,7644,2022-10-04,197,1,171.98,171.98,Completed,2022-10-09
26064,5484,2023-09-30,16,2,265.61,531.22,Completed,2023-10-01
26065,1982,2022-01-04,480,1,147.20,147.20,Pending,
26066,4962,2025-04-01,306,4,419.64,1678.56,Completed,2025-04-03
26067,5089,2022-12-22,1,8,128.55,1028.40,Cancelled,
26068,5704,2023-03-17,360,3,63.62,190.86,Completed,2023-03-17
26069,4469,2022-04-22,193,4,291.87,1167.48,Completed,2022-04-29
26070,6281,2026-01-28,261,2,64.16,128.32,Completed,2026-02-02
26071,914,2025-10-17,210,9,446.03,4014.27,Completed,2025-10-23
26072,3081,2024-04-23,346,5,462.21,2311.05,Completed,2024-04-29
26073,5614,2023-06-04,147,3,197.93,593.79,Cancelled,
26074,4987,2023-12-19,107,5,207.81,1039.05,Completed,2023-12-25
26075,2570,2022-10-19,11,1,225.64,225.64,Completed,2022-10-25
26076,5605,2024-05-07,40,3,172.95,518.85,Completed,2024-05-08
26077,2196,2025-11-02,483,7,30.76,215.32,Completed,2025-11-03
26078,9531,2025-08-06,179,2,484.84,969.68,Completed,2025-08-09
26079,6692,2026-01-26,117,7,88.50,619.50,Pending,
26080,8113,2026-03-16,298,1,425.11,425.11,Completed,2026-03-17
26081,5946,2024-05-28,97,3,313.91,941.73,Completed,2024-06-02
26082,1811,2023-10-24,286,9,487.00,4383.00,Cancelled,
26083,4004,2026-02-28,189,3,34.22,102.66,Completed,2026-03-04
26084,7237,2025-03-08,48,9,86.56,779.04,Cancelled,
26085,9910,2023-10-23,255,9,482.09,4338.81,Completed,2023-10-25
26086,2181,2022-09-25,109,1,156.37,156.37,Completed,2022-09-28
26087,6230,2026-08-26,398,10,330.27,3302.70,Completed,2026-08-28
26088,1269,2023-05-23,310,5,65.52,327.60,Completed,2023-05-27
26089,7202,2025-07-27,215,10,275.86,2758.60,Completed,2025-08-03
26090,4772,2024-06-14,347,2,121.00,242.00,Cancelled,
26091,2013,2023-10-09,5,4,154.45,617.80,Pending,
26092,3816,2022-07-01,252,1,285.13,285.13,Completed,2022-07-08
26093,7053,2022-01-02,393,9,438.24,3944.16,Completed,2022-01-05
26094,2376,2023-09-10,307,1,212.74,212.74,Completed,2023-09-12
26095,8101,2025-06-01,357,9,300.19,2701.71,Completed,2025-06-01
26096,4846,2023-07-04,16,4,265.61,1062.44,Pending,
26097,2671,2023-10-12,171,4,327.84,1311.36,Completed,2023-10-18
26098,6164,2022-01-13,356,9,235.63,2120.67,Completed,2022-01-15
26099,6722,2022-10-26,187,8,489.74,3917.92,Pending,
26100,5769,2026-02-03,360,2,63.62,127.24,Completed,2026-02-07
26101,9088,2023-10-10,117,5,88.50,442.50,Completed,2023-10-16
26102,2530,2022-07-04,429,7,178.19,1247.33,Completed,2022-07-07
26103,4730,2022-08-19,14,3,59.61,178.83,Completed,2022-08-19
26104,574,2024-11-28,64,1,271.93,271.93,Completed,2024-12-01
26105,8134,2026-03-08,307,5,212.74,1063.70,Completed,2026-03-10
26106,4411,2023-08-02,141,4,326.27,1305.08,Completed,2023-08-03
26107,5887,2022-01-31,391,10,114.17,1141.70,Completed,2022-02-07
26108,1203,2026-06-23,462,8,247.62,1980.96,Completed,2026-06-26
26109,603,2022-06-09,22,6,465.43,2792.58,Completed,2022-06-14
26110,8157,2026-02-02,261,1,64.16,64.16,Completed,2026-02-05
26111,7946,2024-05-26,467,4,153.48,613.92,Completed,2024-05-28
26112,5684,2024-12-11,328,3,477.13,1431.39,Completed,2024-12-18
26113,2153,2025-06-20,142,4,74.15,296.60,Pending,
26114,461,2023-08-05,36,9,316.43,2847.87,Completed,2023-08-12
26115,5647,2026-08-26,301,3,155.82,467.46,Completed,2026-08-27
26116,4623,2025-07-20,491,6,297.74,1786.44,Completed,2025-07-26
26117,1798,2022-02-21,160,4,180.17,720.68,Completed,2022-02-26
26118,6565,2022-05-19,194,2,53.98,107.96,Completed,2022-05-20
26119,9915,2026-03-01,337,3,286.02,858.06,Pending,
26120,9520,2024-03-07,116,5,46.39,231.95,Completed,2024-03-08
26121,4047,2023-04-25,49,7,348.60,2440.20,Completed,2023-04-27
26122,8710,2022-04-15,69,4,254.97,1019.88,Completed,2022-04-21
26123,3963,2022-02-06,232,2,406.22,812.44,Completed,2022-02-11
26124,4782,2022-03-17,106,6,86.63,519.78,Completed,2022-03-23
26125,2807,2025-02-05,361,8,91.39,731.12,Cancelled,
26126,1819,2025-12-21,137,6,189.52,1137.12,Completed,2025-12-27
26127,172,2022-03-19,236,4,436.32,1745.28,Cancelled,
26128,8572,2025-06-14,405,4,73.84,295.36,Completed,2025-06-21
26129,3338,2025-02-21,41,3,78.53,235.59,Cancelled,
26130,7261,2023-11-22,175,4,186.85,747.40,Completed,2023-11-23
26131,4458,2026-06-04,175,9,186.85,1681.65,Completed,2026-06-11
26132,3049,2025-06-01,310,3,65.52,196.56,Completed,2025-06-05
26133,2498,2022-08-23,372,9,332.08,2988.72,Completed,2022-08-28
26134,4983,2022-12-31,162,3,160.88,482.64,Completed,2023-01-01
26135,2810,2023-09-27,330,3,214.16,642.48,Completed,2023-09-30
26136,9237,2025-12-02,465,8,195.22,1561.76,Completed,2025-12-04
26137,5216,2026-04-18,307,5,212.74,1063.70,Pending,
26138,981,2023-11-29,320,3,291.36,874.08,Completed,2023-11-30
26139,1526,2023-08-15,97,4,313.91,1255.64,Completed,2023-08-17
26140,5530,2025-08-09,15,10,218.49,2184.90,Completed,2025-08-15
26141,7593,2023-03-04,403,4,316.60,1266.40,Completed,2023-03-06
26142,3518,2025-06-08,469,5,343.43,1717.15,Completed,2025-06-08
26143,5376,2025-09-06,114,9,20.01,180.09,Completed,2025-09-07
26144,1709,2025-12-09,427,6,395.87,2375.22,Pending,
26145,1251,2022-01-29,270,8,324.96,2599.68,Completed,2022-01-31
26146,1879,2025-09-28,453,1,489.33,489.33,Completed,2025-09-28
26147,4914,2022-06-02,170,8,80.37,642.96,Completed,2022-06-09
26148,9008,2026-08-07,349,4,411.29,1645.16,Completed,2026-08-07
26149,933,2024-08-10,74,6,432.03,2592.18,Completed,2024-08-11
26150,7809,2026-03-03,184,2,378.69,757.38,Completed,2026-03-04
26151,48,2023-06-18,433,2,402.45,804.90,Completed,2023-06-23
26152,9506,2026-03-14,3,10,493.27,4932.70,Cancelled,
26153,2173,2023-06-30,68,4,416.02,1664.08,Completed,2023-06-30
26154,9305,2023-02-18,464,7,17.25,120.75,Completed,2023-02-24
26155,951,2025-03-02,444,10,263.37,2633.70,Completed,2025-03-09
26156,7904,2023-10-23,299,10,132.60,1326.00,Completed,2023-10-24
26157,5580,2024-10-17,445,10,132.22,1322.20,Pending,
26158,2436,2022-06-04,291,1,83.86,83.86,Completed,2022-06-10
26159,1714,2023-08-01,258,2,213.68,427.36,Pending,
26160,6295,2022-11-10,318,5,29.58,147.90,Completed,2022-11-10
26161,2254,2022-12-18,187,4,489.74,1958.96,Pending,
26162,7003,2026-02-27,352,4,37.75,151.00,Completed,2026-03-05
26163,2353,2026-05-30,423,9,261.90,2357.10,Completed,2026-06-05
26164,3748,2026-01-25,428,7,200.74,1405.18,Cancelled,
26165,1172,2023-09-11,433,4,402.45,1609.80,Completed,2023-09-15
26166,6660,2026-04-17,176,7,467.86,3275.02,Completed,2026-04-23
26167,1841,2022-07-17,234,4,348.01,1392.04,Completed,2022-07-24
26168,3660,2025-10-21,67,8,182.79,1462.32,Cancelled,
26169,4238,2026-08-09,359,2,371.69,743.38,Completed,2026-08-14
26170,4311,2022-06-03,394,10,329.53,3295.30,Completed,2022-06-09
26171,8488,2026-04-09,414,1,370.95,370.95,Completed,2026-04-12
26172,8656,2025-05-29,59,1,74.15,74.15,Completed,2025-05-29
26173,6534,2024-01-23,342,3,461.71,1385.13,Completed,2024-01-26
26174,1898,2022-10-23,297,2,497.31,994.62,Completed,2022-10-24
26175,2430,2024-02-29,261,9,64.16,577.44,Pending,
26176,6338,2024-06-18,257,10,188.54,1885.40,Cancelled,
26177,4079,2025-05-17,489,5,218.82,1094.10,Completed,2025-05-21
26178,9730,2024-05-04,414,2,370.95,741.90,Completed,2024-05-11
26179,6883,2026-05-11,196,10,99.31,993.10,Completed,2026-05-14
26180,4344,2022-01-25,478,6,446.39,2678.34,Completed,2022-01-29
26181,1146,2025-06-22,150,9,152.77,1374.93,Pending,
26182,5567,2025-01-09,66,10,155.10,1551.00,Completed,2025-01-11
26183,4647,2023-10-06,495,1,463.57,463.57,Completed,2023-10-11
26184,4631,2023-04-14,328,7,477.13,3339.91,Cancelled,
26185,2935,2022-10-12,126,1,13.54,13.54,Completed,2022-10-17
26186,8807,2026-06-07,473,2,206.11,412.22,Completed,2026-06-13
26187,8599,2024-03-01,308,3,236.03,708.09,Completed,2024-03-05
26188,6774,2022-11-25,276,7,476.43,3335.01,Completed,2022-11-28
26189,5844,2024-03-10,429,1,178.19,178.19,Completed,2024-03-13
26190,2846,2024-03-21,218,4,457.94,1831.76,Completed,2024-03-24
26191,6820,2025-05-25,236,6,436.32,2617.92,Completed,2025-05-25
26192,6085,2025-06-29,95,9,213.22,1918.98,Completed,2025-07-06
26193,3459,2024-01-27,466,6,90.75,544.50,Completed,2024-02-01
26194,8732,2023-12-10,325,9,272.48,2452.32,Completed,2023-12-12
26195,6960,2026-04-21,311,1,395.86,395.86,Pending,
26196,4469,2025-10-15,124,9,276.14,2485.26,Completed,2025-10-15
26197,3969,2026-06-18,158,9,377.45,3397.05,Completed,2026-06-24
26198,2992,2022-06-11,412,1,136.18,136.18,Cancelled,
26199,1276,2026-01-24,198,10,461.44,4614.40,Completed,2026-01-24
26200,7759,2022-03-14,475,5,113.18,565.90,Completed,2022-03-21
26201,6353,2022-05-28,44,7,487.13,3409.91,Completed,2022-06-03
26202,3269,2025-03-25,129,9,431.35,3882.15,Completed,2025-03-25
26203,4957,2022-09-05,39,2,42.61,85.22,Completed,2022-09-09
26204,4911,2025-02-05,160,9,180.17,1621.53,Completed,2025-02-08
26205,3594,2024-01-16,174,3,180.66,541.98,Completed,2024-01-22
26206,338,2024-06-07,67,9,182.79,1645.11,Completed,2024-06-08
26207,5799,2024-12-10,115,6,241.14,1446.84,Pending,
26208,6537,2024-08-27,157,5,139.19,695.95,Completed,2024-09-02
26209,6213,2023-05-30,367,9,324.51,2920.59,Pending,
26210,2504,2023-12-25,408,9,312.22,2809.98,Completed,2024-01-01
26211,8244,2024-06-02,50,10,100.40,1004.00,Cancelled,
26212,3523,2025-01-19,166,4,142.91,571.64,Completed,2025-01-21
26213,410,2026-05-02,191,10,135.16,1351.60,Completed,2026-05-02
26214,344,2024-09-19,329,4,218.58,874.32,Completed,2024-09-19
26215,2099,2025-01-24,37,6,198.16,1188.96,Cancelled,
26216,3402,2024-02-03,292,7,85.42,597.94,Completed,2024-02-09
